states,visits
-0.23903082725915506 -0.009904462970894784 -0.03127689515455255 0.007464298075257614,0
-0.2423438945470785 -0.01664696025335638 -0.0006026189844873012 -0.12646684744836156,0
-0.34914187074361985 0.15369377919854596 0.0240964067267363 -0.17868389863059675,1
-0.25137732326492956 -0.010578809442347598 -0.025288907884291036 0.04096837936614117,0
-0.22964790796104373 0.3580814577506224 -0.020944423749502627 -0.4080632110302442,5
-0.15268660153936486 -0.02062340664116233 -0.034101526254405795 -0.03570112320458979,0
-0.23333370362102265 -0.20306274895025664 -0.01834688919446531 0.2773722659594038,0
-0.22468845356260736 -0.19821485929536503 -0.00824730012916137 0.1664284976841383,0
-0.3632920611859421 -0.03470058863509254 0.008506892912367458 -0.026708000564778733,0
-0.26523311221791335 -0.020709442305623743 -0.010121169234447759 -0.04516079550824903,0
-0.2642995774448182 -0.16453523640525158 0.0017290016802486066 0.09422984078140956,0
-0.1889373562993026 -0.20918774840914328 -0.030452025901394328 0.20067083529722868,0
-0.2849486981297955 -0.028835332847430922 0.020275761850085183 0.17711490153686993,4
-0.2501768285241385 0.025129405299889357 0.006313449702174307 -0.07938173491463485,0
-0.3423571384642799 0.15837629817226634 0.01679615451091354 -0.23805956274451656,0
-0.31174223375276966 0.17438455783228918 0.04423479005911996 -0.08973754992367228,2
-0.21739044310608124 -0.027475762480338173 -0.030032456569307996 0.12241124818589078,0
-0.27146952638661076 0.02493315617276906 0.018564496891379054 -0.06738756258985651,0
-0.17162097744418886 -0.2274909008419341 -0.03711823675300314 0.269528269768967,0
-0.2205894646239335 0.2105339833871644 -0.024570582720615426 -0.122592253735398,0
-0.30865366084164214 -0.20509060518923844 0.048217553761769893 0.27729281668302536,1
-0.2020395358835276 0.025244012457189074 -0.018799404066561658 0.0039033694582580325,2
-0.2606595143711244 0.4078943740512745 0.006281849122974123 -0.5456407636936393,6
-0.28375508002579936 0.15847195534298358 0.015246150512639424 -0.1510945935836167,0
-0.17936501765410037 -0.025912223157669778 -0.044363199247991085 0.12989174735682735,0
-0.14811634464143913 -0.15338274693112255 -0.0010364902996077671 -0.13384360401904233,10
-0.17551230716506666 -0.014405001817656415 -0.03678546163236647 0.07087148957494971,0
-0.23308294533465412 0.1681357712335351 -0.017411407388132846 -0.2662771849242521,0
-0.1741169179346062 -0.007668177709270807 -0.022152322850324226 -0.11479965267082642,0
-0.21496998159998332 -0.17014403604071554 -0.015838884444564723 0.20024967209079492,0
-0.24176055477387962 -0.20265608191665715 -0.008433714663490252 0.26145040240160816,0
-0.332558589874104 -0.023549227719939475 0.056633251535059694 0.1143923391051852,0
-0.28620044707110825 -0.22350837937302903 0.01567731370798911 0.2502613230835759,0
-0.29994092227586217 -0.19925800596789725 0.053711763859085056 0.18406792983571513,0
-0.19881070284497004 0.16505887525818602 -0.03446270243065817 -0.07862463364322508,1
-0.30699481380158766 0.2140955292843309 0.05406153481100349 -0.19812953415955353,2
-0.21547105641889294 -0.00046718900588257894 -0.02231302299326333 -0.16242431427132398,0
-0.3173313361720858 -0.02916749670372032 0.03956331594217394 0.1700317251591027,2
-0.22809292316525973 0.02236659458067522 -0.014861683392811739 -0.006014378066773185,1
-0.206688862091824 0.37419695709780626 -0.03332044588759587 -0.4068451379208121,6
-0.2938543780643898 -0.03682271413048105 -0.0051072541424965244 0.04437603751609415,0
-0.24218009698865692 0.1612161930054965 -0.03465793825436288 -0.11804415674268576,0
-0.18509512271327033 -0.015905090658654364 -0.019553560687725936 -0.15034925754333855,0
-0.31098127973750334 -0.012688273166059777 0.046644664308901435 0.02442322806818259,5
-0.18985713354381975 0.1514005068735501 -0.030944174872622323 -0.06616361332653692,0
-0.18325682851343641 -0.20127442242722918 -0.03998934223915683 0.2637979979001903,0
-0.26366441590176476 0.17726600242785703 0.025606719016095 -0.10365766360444356,1
-0.3218717031736158 -0.21525103241291502 0.03805993180315252 0.18096058536479193,30
-0.21983970897213995 0.16463494974687 -0.028335621492754034 -0.1419218657157601,1
-0.2289314030382954 -0.395740907582397 -0.006053690922078626 0.3820622380924169,0
-0.18534151337912766 -0.007300835735840533 -0.03083836547335216 -0.09488980698837535,0
-0.2814360403710794 -0.20288453776964332 0.007757354860884575 0.23359612305201521,0
-0.24018583702727422 0.3652577531485162 -0.003331276254430588 -0.3635405766194179,0
-0.2673382097404136 0.1817669356013925 0.01562388941382456 -0.13474906462083236,0
-0.23780929332372308 0.1821935516721536 -0.019572186954098025 -0.20494257852239,0
-0.30279132835189 -0.2047867176627502 0.03400272867434706 0.29113997837245,11
-0.2442893614478234 0.16023732605272026 -0.025788362051394204 -0.10515915577156998,3
-0.18193774146928046 -0.2249797474790804 -0.028588720496531057 0.22801262326489286,0
-0.21234488673001328 -0.19853316409129973 -0.02294356675228623 0.0985426275523475,0
-0.22073253875072701 -0.19587959407753755 -0.0175105575098687 0.17770467327557943,0
-0.2952218950192748 -0.16176841675746798 0.03211739511149467 0.16397003584152847,0
-0.23078785729610352 0.1754520183799008 -0.002447691113683902 -0.07435547266742026,0
-0.23272405750903674 0.21561224091565945 -0.018446822041053048 -0.2533926835337387,2
-0.20279348694435975 -0.19912134159557848 -0.0198832908942796 0.19597033133508973,0
-0.27548628465078273 -0.022491533022787336 0.038113940753722104 0.1871364702726358,0
-0.2568906398453065 -0.21117961416651657 0.0006705967958595682 0.10570464171056748,0
-0.2958834131445877 0.15718740496962738 0.0018225172276934258 -0.02790614156500887,0
-0.17616446553866183 -0.2078686620646663 -0.026233873653707454 0.23959310481048518,0
-0.30332453094388206 -0.17085757482612568 0.04208335552694329 0.1519990594177819,0
-0.3127785102217581 -0.03165727972903795 0.009763286363019987 -0.10229192580695207,0
-0.15328362878342355 -0.20480826338393246 -0.03781876766204742 0.2709032507367897,0
-0.18215557207266542 -0.20516618420478955 -0.026637424300869666 0.25261202604921507,0
-0.30325026618609346 0.16308990344028285 -0.010346609719868262 -0.050643112342399044,0
-0.21725811688642185 0.34647128244397685 -0.031337732005987946 -0.27067512442360886,17
-0.29396091760368465 -0.41017022079248344 0.011558423966749512 0.3938891699967225,0
-0.2529257336720877 0.35686553915823366 0.0006304992658538184 -0.3425491211539512,0
-0.2547424477528897 0.35745894033643333 -0.0007510749691739481 -0.34807278794515517,0
-0.2880686759267797 -0.39242203574105816 0.044666694900425546 0.4282801195375007,0
-0.2615692759976503 0.3651339028745547 0.014207687145378097 -0.3705025194395717,6
-0.16210994928496075 -0.010770869690798213 -0.020254916395383384 -0.07638087001434363,0
-0.22878068088971218 -0.19937230157367034 -0.007837589240897155 0.18990469356844902,0
-0.2339804248436315 0.16451545506756077 -0.023873460768517516 -0.1715896401161675,0
-0.3397225058913707 -0.1704754123053932 0.04650006131095118 0.26958930310906104,0
-0.6479615768244996 0.7552877263837727 -0.13543672850331076 -1.5172978193830673,404
-0.29670241820831256 -0.21512934677409 0.03744139863242702 0.21871589504976263,0
-0.39585379877856636 -0.03561536294712628 0.0007737311890683523 -0.06591355028238172,274
-0.2074231975270867 0.030090648962741606 -0.009527502323474057 -0.11940082113652273,0
-0.26517715091390653 0.17593132684758073 0.030462511384125132 -0.0818237958511917,0
-0.28858311302636486 0.3549076849358518 0.0329952334061822 -0.28324717183325065,1
-0.26514148919644587 -0.011784838848220541 -0.012414503367385435 0.08059765080402947,0
-0.212863427882513 -0.19612730824254937 -0.021045276596842574 0.1993364754503698,0
-0.20118518846939507 0.18257151481296693 -0.022955717818837693 -0.2305969097981822,0
-0.24566033613016608 -0.20918573626942621 -0.006124024644693588 0.1889993115749216,0
-0.18748545372611405 -0.007727043704177511 -0.018605836769517256 -0.11533136265665406,0
-0.2254089376168521 -0.02409608573946928 -0.022180775155358327 -0.08013229093108137,0
-0.22660845821004885 -0.014915172865572368 0.0023580893784788683 -0.10552830378418115,0
-0.16549369456659563 -0.2152301456456572 -0.033616906551839604 0.24851155418826765,0
-0.2996368071822997 0.17026057817107013 0.02379031316907685 -0.1777634035145625,0
-0.16705503030757715 -0.2122691384996197 -0.02928668139340727 0.17690960315364734,0
-0.3159781593745203 0.1628758401539586 0.03658946589287135 -0.0749178066176936,6
-0.32795553043844966 -0.02745660473252723 0.02120964973017175 0.08026811781650539,0
-0.25887799628213043 0.024221762603106378 0.014975579543981522 -0.06335952823408902,0
-0.2460891518102502 -0.1670346202051412 -0.0063838810930997685 0.14457217935168115,0
-0.1596431206254329 -0.02141129823584867 -0.03447180022572506 0.14724328152702354,0
-0.20033770636714485 -0.21845794191869355 -0.013748858191226641 0.20944302156090883,0
-0.26131868356017174 -0.1967941192657194 0.017753112099342945 0.09273051138172317,0
-0.3097316190008626 0.015532463754918957 0.045481455775324996 0.05109704876765597,0
-0.2365722380541114 -0.16189026340217366 -0.009851973967889394 0.0900397464238582,0
-0.14415361530622559 -0.005790636221925993 -0.028636523550889654 -0.029487509014084257,0
-0.1941135986120878 0.16084429449882037 -0.029937897578671855 -0.030612271567032556,17
-0.2976857243284525 0.1661101533980626 0.03772727291404012 -0.27849655623214925,4
-0.23266288740347077 -0.39332626650914193 -0.0169432313384295 0.3909401154123933,0
-0.19097910938338022 -0.21631464030173223 -0.028198393916248062 0.23732463455989755,0
-0.2898949498453263 -0.41442024117106285 0.008569729455442661 0.4524869505215278,1
-0.32900739470601104 -0.03387254764419881 -0.005523823844956041 -0.017102939820300866,0
-0.2236284433513304 -0.019875227639959275 -0.02453823172780837 0.20912641358039769,11
-0.20813170556790625 -0.21669712159080862 -0.02127131981051716 0.2508236070529169,0
-0.22930825813897632 -0.3931038025114192 -0.012750922704184386 0.4415933930550865,5
-0.1754653747611155 0.17808036075214478 -0.03414446760127706 -0.15191081826605174,0
-0.3083825168815655 -0.028502980951521928 0.05733909620835881 0.09243267089096407,2
-0.2649268728902432 0.36767188749443 0.022770649575089317 -0.32585449904025376,3
-0.19480943238957418 -0.20125367213369336 -0.01244669381531215 0.1511910649801248,0
-0.20845511787427243 -0.001995850997311116 -0.0031013897579027145 -0.1466678511555926,0
-0.16790249129143656 -0.03238640685202562 -0.03605536753071238 0.21804621852521,1
-0.1879024766302223 -0.022865030806201336 -0.031482872457419944 0.011704963361233223,0
-0.3042391021594542 -0.01577145349542977 0.05052555764702098 0.05657470148931798,1
-0.2158176887636966 -0.21260224088503948 -0.021909346103434497 0.20933807796650222,1
-0.23711844116856404 0.3453655627204438 -0.02315173906061764 -0.23678232773298724,0
-0.2722207012074098 -0.2263739401080102 -0.003265270645024236 0.17850853085075452,0
-0.23985075580685758 0.36922235453863694 0.012282355218218695 -0.3380948274129757,0
-0.2890672180636381 0.17870135864901476 0.03315352939910107 -0.18860635129563996,0
-0.15554015991207754 -0.013404647272002884 -0.03518485289787788 0.05684982569290947,0
-0.2763147620751315 -0.3910912898758695 0.03413991862297716 0.4039319819521949,0
-0.22189778697466855 0.16202214951314686 -0.01955944229399842 -0.056574826499762254,1
-0.3437168048234142 0.1620674937014665 0.04012651160521585 -0.20239460219744748,0
-0.1478456082345362 -0.023059646306005627 -0.041107195466441676 -0.015974611726280785,0
-0.22925645101734524 -0.1679532344304904 -0.008590628808766975 0.16602920548344058,0
-0.2731451221582335 -0.012613262110548529 0.0049855087514004545 0.06500413838146718,0
-0.3569233490360621 -0.029263749490927915 0.04515140497377354 0.05707311784443958,0
-0.3258306975493252 -0.030184436195694553 0.04278035567381059 0.17521001265287267,5
-0.3078696279100136 -0.007354448474198472 0.050710679551618336 -0.09447983138880983,0
-0.16677590623932073 0.17488159771538217 -0.03550309036235285 -0.12600608259631008,0
-0.21660740818980861 -0.028516265480222097 -0.017815714955861647 -0.05376428925224441,0
-0.17949581633746364 0.35564255244288545 -0.030472417944988936 -0.34760524417690475,7
-0.17687965780119863 0.18276505835009965 -0.031792937160185254 -0.27183779630228955,0
-0.206065003057258 -0.40221562910893227 -0.020033272414016524 0.35827985862068645,0
-0.3189901351514159 -0.411376449301943 0.031952295935379946 0.4197440014319429,0
-0.19845158716755137 -0.016984973683699 -0.04215468032166227 0.19190783975361653,0
-0.2895513572353312 -0.3966946810206384 0.04682694746609795 0.45016451439667576,0
-0.2709121632162742 0.020861992885702035 0.03931392680646597 0.03197481267418906,0
-0.2645910504740189 -0.3905066319726166 0.02437911916055714 0.38651395328130944,0
-0.21562937375083038 0.16894134453730464 -0.026393160187389554 -0.08187698070258037,1
-0.238955773128547 -0.03324053202186361 -0.03701882138921659 0.16327837216220675,0
-0.2000249084419432 -0.009446713666753176 -0.020987423334486423 -0.050883964176007934,0
-0.3350964752315032 -0.04397496010724303 0.021417996798184197 0.18735425349421947,0
-0.3791875479633815 -0.03589984924216294 0.023830177241020066 -0.0016100878607832603,2
-0.1953409933872076 -0.021985641098048375 -0.034657595691403045 0.24193184954004843,42
-0.1470356259202402 0.17971488786946357 -0.031066777454653176 -0.26396695017943567,0
-0.19200093588548636 -0.20241496756046573 -0.019570942582910207 0.19709264818718802,0
-0.27792562702387347 0.4059432353884273 0.025628044485023642 -0.4238087345804312,0
-0.30650663821882945 0.16377264109395442 0.03605385415235543 -0.2710205372573244,1
-0.29622073389452314 0.35763565038279826 0.03752068246583145 -0.3402416231099792,23
-0.2404875230709158 -0.16763773221222705 -0.006582530241617888 0.1513496099128902,0
-0.21208808994084863 -0.22302172446965485 -0.03233878879058499 0.38770288942313663,14
-0.21496598898794056 -0.19805626448551483 -0.009878026240351738 0.19422295713403281,0
-0.21168292688667084 -0.023766755745968232 -0.03575806681878882 -0.014397216051585837,0
-0.1785904660055142 0.1819089507926733 -0.03297443378190017 -0.24093816514572386,2
-0.20020394440406683 -0.005505449331396156 -0.014287509979017426 -0.1200039713013959,0
-0.22626036668084823 0.365935840848875 -0.010998961539521335 -0.2838352373949111,4
-0.2969332848176273 0.16378093090940157 0.029172733928747942 -0.08043816818897881,50
-0.32363079452657 -0.2050370802528634 0.04508894559188041 0.3367237259854304,1
-0.22581722307528845 -0.17186597122819738 -0.016302545590716654 0.26626933452858753,0
-0.21617117971822772 0.18036331051650747 -0.023431897977567888 -0.11379037912366885,3
-0.23447471191949965 -0.3930141665387313 0.0031233121689832792 0.36369397800636255,0
-0.18928226962992478 0.18532622350382458 -0.027487825509991223 -0.2630465211850769,0
-0.28875961369127195 -0.4089871170696403 0.004510628518687998 0.4454407113787228,1
-0.24489936530548922 0.1619085758616262 -0.010769439880796903 -0.042512130182907004,1
-0.28121319516297605 0.22238123590974093 0.05861051624470331 -0.417367243863727,10
-0.21915043086308772 -0.022855130147091368 -0.0033798689224092187 -0.10259900654947385,0
-0.24112495651093382 -0.0025605919448775105 -0.0010228645020018156 -0.14909622011890566,0
-0.2464582230156203 -0.2266278995393222 -0.011150898817495218 0.19599544724333384,0
-0.30940867090582014 -0.029759422309031086 0.0416559317679002 -0.03450038105836917,0
-0.2498787974829187 -0.2161714403085658 -0.017639805942445644 0.1468965485416267,0
-0.2617418763678628 0.1553012188809142 0.008555451008280663 -0.09356492233136804,1
-0.24443917940107496 -0.0024968627402922605 -0.0012698678591172648 -0.15323624263949198,1
-0.16089360621864093 -0.010070470458977243 -0.024675572069011744 -0.05342995763920988,0
-0.2617866440756349 -0.200592889076186 0.012247632239808797 0.11882476729153019,0
-0.2674654022675827 -0.005486930988802874 0.013334208140033464 -0.08759423214750173,0
-0.2003249304257456 -0.007062191920881283 -0.011101488223612193 -0.16081671111211637,0
-0.1739139648723677 -0.016410488130294276 -0.028217719982619793 0.06673537396827345,0
-0.1661370300512605 0.173041242553644 -0.032809104424552205 -0.11501159619441054,0
-0.21231364198806119 0.3563574904697382 -0.033629681159793326 -0.3604083002586962,0
-0.2381838608305707 0.34239960526970226 -0.006854816238010044 -0.2596809287875,0
-0.21771990510576542 0.3729781159455807 -0.023452903375013216 -0.38900426613202455,0
-0.18876353741566293 -0.19962823203266405 -0.00504312027883888 0.17826652119004566,0
-0.2177487489598715 0.020105322612568755 -0.029831714819839893 0.06282579756200268,2
-0.22459174637990206 -0.16015844637724608 -0.016203399270247255 0.10897898709581805,0
-0.20309433248209047 0.40554268566932383 -0.031418190795568186 -0.48837505739275444,47
-0.33055691153020295 0.405240754009796 0.05777339018346686 -0.41045401319900476,0
-0.319278105218387 0.37412258062079645 0.051040597578893614 -0.4768240286386944,0
-0.2518187701116732 -0.21160630245691647 -0.0016149199811412375 0.16451952991615104,1
-0.31229986330110643 -0.17459641951949392 0.04689423326185142 0.2363665969347355,0
-0.27999140865797506 0.18060131477745886 0.02490699622041962 -0.17496304359090364,0
-0.2369519981110948 0.1688823266183997 -0.0090667932555537 -0.06529953961895213,0
-0.3223910443728139 0.17418792174053585 0.05317072389325982 -0.31101614830411406,1
-0.2246918984879661 -0.19794001899314817 -0.01757930388706398 0.11316406840904852,0
-0.30029108321283365 0.02574438432432133 0.034784677863228676 -0.05494380350046846,0
-0.20176132794632334 -0.20208225822315343 -0.022702633609733607 0.09799646423984676,0
-0.23823299374396997 0.02743346126783086 -0.004129493529686163 -0.13691558986706792,0
-0.21986064998327248 -0.035468579083660356 -0.03971692647959762 0.10881652422182447,0
-0.31724386537680477 -0.006836241809103388 0.06408875126811596 -0.09494992889802994,0
-0.18408745624315978 -0.20692756648269084 -0.03650545274748775 0.2670080792948273,1
-0.18612359657020902 -0.007927748528655965 -0.033431264130662997 -0.002842197947273084,0
-0.26835917992355984 -0.19929397989750688 -0.0022845969495869593 0.07887960311361786,0
-0.19164124280933412 -0.21063917844106214 -0.01538057049605508 0.15649720915288073,0
-0.2516202206156004 -0.16635405609332254 -0.006757130552639205 0.13766424028050556,0
-0.32374923515419485 -0.033915622242372295 -0.010888779626611016 -0.010574362883409738,0
-0.3302338184515844 -0.21733012306529825 0.027632481894675043 0.2642792269784648,0
-0.1986995450949153 -0.011614913017337664 -0.03000378399333755 0.026054072212167434,0
-0.2863236595692296 -0.013634367278661491 0.013084180416025309 0.09754274868723162,0
-0.2767020252903326 0.40614886311225895 0.024944796705507515 -0.4330438803260723,0
-0.26509424587806946 -0.006274143025606499 0.012681707007464356 -0.09399297305788207,0
-0.24876943030473553 0.16311871258989294 -0.023870269084757843 -0.1267566762346209,0
-0.34195184445939675 0.16023422135521104 0.04723734184750953 -0.16313735393094542,0
-0.3229156632311876 0.024886682171419428 0.042303014582009614 0.03227003176638954,0
-0.1589868780704619 -0.02060370730036279 -0.028848626439475212 -0.0398491927373264,0
-0.19986708911250575 -0.22421863597755967 -0.03217971200790068 0.3246410122086575,0
-0.195341800881792 -0.17542870216873924 -0.028860899148694556 0.2680033834315012,0
-0.27932725401688047 0.3622364242114313 0.004709548638194717 -0.36513527017152275,1
-0.2817781021347766 -0.20150478784271386 0.01419450291151175 0.21753950269177225,0
-0.16270157087357232 0.16727814609831884 -0.03975368023580621 -0.1677518341495422,0
-0.2390759111241182 0.5583542888202779 0.011527129947363634 -0.574868318543871,0
-0.232628989849287 -0.392966745462011 -0.012828727832189185 0.4374132199506853,1
-0.20799808320242835 -0.20131122606379967 -0.013135666057606177 0.15139780019874127,0
-0.1626762052001876 -0.02184451337029808 -0.03510933634844041 0.1675155688134019,2
-0.23570055269050907 -0.20803686379328892 0.0012663110010178854 0.0655953171627413,0
-0.2601773340218441 0.35713802611142154 0.01074424795435806 -0.3446156106513028,1
-0.19749633748518303 0.025690070282713362 -0.022545839175118727 -0.06668008282969162,0
-0.268977888499139 -0.4098454591911593 -0.007998972825115514 0.3924504423049875,0
-0.22865275074851465 -0.0031677241114737575 -0.0049187301754786035 -0.12855693386780753,0
-0.22020208633306865 0.17131186985170074 -0.028498626126623655 -0.27816986033549485,0
-0.3237134551519983 0.3507945778594397 0.036343339104347686 -0.35676416837984687,0
-0.21147673902403008 -0.02248719383892786 -0.030844407628034375 0.03009297577220732,0
-0.332247157945003 0.3515604895341947 0.029594033086388756 -0.33438691218385563,0
-0.2597012564864539 0.5649877786079027 0.006308807541633192 -0.614566127854048,42
-0.20158525871792435 -0.02749572725729671 -0.01750311887384882 -0.11589708392175974,0
-0.1877527327873317 0.021260637188939613 -0.04606797518690972 0.13637645643123758,0
-0.2715881298169791 -0.16302157402819187 0.02088471112494801 0.09880930764400742,0
-0.3232314434672254 -0.018068915249350392 0.05659055187024138 0.11121860189917954,0
-0.30528265752324996 0.35522632707880863 0.0234678001380952 -0.3804777670980288,5
-0.2148531715559044 -0.19649263416830073 -0.012943504418375782 0.13780625641826155,0
-0.6515314377262432 -0.407711320222665 0.021169918388255722 0.0915949723617494,22
-0.24250266756906566 0.36927380969993445 0.004938138487789806 -0.3309495493687293,1
-0.22294781034890793 -0.003005706632748961 -0.004227920238606537 -0.10535862876816726,0
-0.26697763280590664 -0.39494310195452187 0.024750529715615022 0.43334310293489503,0
-0.1573797940511022 -0.00869815483410813 -0.032400702647311624 -0.034167638387373744,0
-0.2950712938783499 -0.021774994357481592 0.01412040221979787 -0.08079075665357305,0
-0.300227245459478 0.1820273566503513 0.03151255845326221 -0.2258457350745104,1
-0.263247008754763 0.1824996158541054 -0.0029670743130206017 -0.224543336598358,0
-0.21762914814037335 -0.20186490474892588 -0.020201273867869764 0.15642255824056256,0
-0.19798147827742368 0.1759705597851753 -0.03990060373553632 -0.11794879685406545,1
-0.2542058720445007 0.0007231790135517058 -0.003088896575460342 -0.17060996249013272,0
-0.34906471067373174 -0.025524475906220395 0.05698814190524413 -0.07748637925727175,0
-0.22642041770428467 -0.022286079555557003 -0.023142446066944947 -0.03292638089826044,0
-0.15861930793047693 0.16954315675573128 -0.025938990091635382 -0.23613574180802194,0
-0.2105078624958842 0.22272842751731176 -0.021619471058535053 -0.2951102902370368,2
-0.2504594053725532 -0.21135202958164312 -0.004463340079293133 0.19782682106452348,0
-0.20272088500780286 -0.16434265846142393 -0.017962132472755472 0.2097198357131108,0
-0.27300002449228733 -0.16301872388778235 0.03347588354030898 0.21628182592351947,0
-0.2961447747269467 0.15062295392730946 0.039627047711749935 -0.039775129578225044,1
-0.29941066085369156 -0.028594293089011513 0.0359733765501536 0.12563149293639503,1
-0.17517034533502157 -0.20368385407740575 -0.016014917318407186 0.1760471320232741,0
-0.31467628110562207 -0.21569270228969076 0.029599375775885554 0.11764600797471947,0
-0.31525423994239654 -0.16487758288545587 0.02510789945258634 0.12756556253962753,0
-0.26843128585034054 0.2211885699311665 0.03644027993630714 -0.3834553329610446,1
-0.2759424295848864 -0.019548064165830076 0.028378998076898407 0.170973868095407,0
-0.3115188890277129 -0.2175813489308502 0.050695686764084216 0.30286273355134624,1
-0.6216118767302913 0.36919525844681006 -0.1911829104094284 -1.032994633315249,904
-0.3476684807712412 0.16951844152329526 0.05380941412573763 -0.20984229633199286,0
-0.14492708486941247 0.18179302001857656 -0.04181930061987085 -0.17959844510461592,0
-0.27344516361731863 -0.03851138218341668 0.013630803320439668 0.17349523964765423,0
-0.31039359513459774 -0.19556429456830626 0.044176236961246014 0.1290758796037757,0
-0.3026394013146083 -0.014136976351731001 0.048922553664875856 -0.0521050368623438,6
-0.27446353331707635 -0.1701723512975927 0.019932825543485445 0.23401049225927123,0
-0.29060736290876177 -0.0037581474749405486 0.05344392171658424 -0.08977181538519324,1
-0.15421619946839749 0.17083887284019542 -0.029733250854774768 -0.2772505991364162,0
-0.2956599626260085 -0.010238057490306984 0.04630091888720217 -0.013550909977688985,1
-0.2706358046446745 -0.4004533894955815 0.007370231772476986 0.3566580526498272,0
-0.19533769263087544 -0.015171115684291275 -0.03268140172519445 0.15113176803282796,1
-0.2777832191622155 -0.22148062923185247 0.004035174832500118 0.234250846072599,0
-0.2899095837367272 0.3620961130132888 0.013606777696845759 -0.37072412235930546,1
-0.3355502251041445 -0.017140335282489594 0.058245860750964024 0.13309021964935974,64
-0.2816086816102151 -0.020156120186179627 0.03731178884058451 0.1381211107321656,0
-0.19767769709477642 0.1729320237252114 -0.03708216720898364 -0.1350477591354292,0
-0.18291499383909027 0.17415198341973262 -0.03454903617826892 -0.017675595723180726,14
-0.2653307793451538 -0.35547573234879426 -0.009619854643443355 0.3974976147836724,1
-0.2794706997164243 0.3601432514565831 0.023534258334063942 -0.3794129524748603,27
-0.27776404133235627 -0.1635682823197143 0.025276601605392204 0.11150570746720684,0
-0.18219798078203317 0.16953724522306554 -0.03343255681000969 -0.1578816613781347,0
-0.187726280049858 -0.21234879113881996 -0.027046007456933408 0.22004681013377242,0
-0.20225087515543405 -0.20477564746034446 -0.01207180475991502 0.17521587642281694,0
-0.18976356165705313 0.173668148634651 -0.029772318946718567 -0.08417589603374209,4
-0.3113528225539042 -0.02562672922078707 0.02635562208706662 0.05593006545833651,1
-0.2623046740995487 0.024185941507382847 0.011207837938266674 -0.06222026876242048,0
-0.2606183822094845 -0.02714131597758243 -0.00036767438469591674 -0.0654594263614729,0
-0.2670068263007046 -0.04184899463442532 -0.02746003804105547 0.1458085839318693,0
-0.21546206066999635 -0.017781404685013463 -0.02037247728544258 -0.07684344089959583,1
-0.31119301544979217 -0.020837536028064096 0.03408788626934177 0.03401295270709109,0
-0.506414907568572 -0.04022074793012728 0.021634991102670812 0.008274784943703484,53
-0.30628596134540126 -0.010545966168138077 0.017166910145632413 0.055109636673207285,1
-0.1968599382589963 -0.17438439555386465 -0.028158340054961803 0.22451949389527176,0
-0.18358225483025634 -0.20309423994391296 -0.024867783138908254 0.22304184404151023,0
-0.15955098341332605 -0.01853406264147267 -0.03566446198169335 0.13752371565687416,0
-0.21640136472646243 -0.02791550022462075 -0.023790060123421247 0.06413145789809271,3
-0.16672531240362604 -0.018105119906727307 -0.023916123428007575 -0.0936697561145578,0
-0.24616198056155325 -0.213576254227818 -0.020577352007318098 0.11121899471411012,0
-0.28426353681506067 0.3999663586436465 0.02725377552308464 -0.41820295574542954,0
-0.2781834074611811 0.40246939278748417 0.006903882279217259 -0.34208391087164436,48
-0.30123607165126515 -0.0358359779037509 0.007524729807750901 0.03648828956907668,0
-0.19660304619086186 -0.16873735447680188 -0.024778070259360543 0.2765216051543027,0
-0.2988944285146684 -0.03333664536651132 0.043828592825168676 0.2347793937891655,73
-0.30971612859955416 0.022488843898709282 0.04617785122592667 -0.09964970914317345,0
-0.2143326119695175 0.17156728676701408 -0.017618322158033006 -0.03577531061449707,0
-0.188515076797972 0.1725599226304604 -0.030787952983552747 -0.29864861145248134,0
-0.2772232742906077 -0.20278460267792514 0.004398589446156274 0.22951930651498254,0
-0.2355140664473345 -0.02929687074272755 -0.019690704801934054 -0.027609929256280696,0
-0.2805131969979349 -0.3895869453550078 0.01992576706091466 0.3895456465460751,0
-0.23596672272576671 0.21287716789620045 -0.020392890157740658 -0.16708842480782993,0
-0.2426463317297778 0.02160851330320343 -0.014702445161551312 0.01646935585611703,2
-0.2855360834209999 -0.2007636907165665 0.043954277725093596 0.14363348705021778,0
-0.25734280303256246 0.35319361708692804 -0.024271137981483365 -0.3161536278488781,1
-0.3231741251770362 0.15828175648570256 0.057690054413999416 -0.18900560333201216,0
-0.26484170338572377 0.3606301028514246 0.004576994412827957 -0.36578301221743126,1
-0.2281805102681514 -0.009923270316935157 -0.02578127435593969 0.03307007841680154,0
-0.3588058075666193 -0.22221849720424658 0.04657246991399341 0.2592324083611727,0
-0.22494452711175658 -0.015621258397402998 -0.020420452128090856 0.15963570295736962,2
-0.23412939545230557 0.16215446265885708 -0.03407725199819353 -0.06404211168399165,0
-0.3251884568610382 -0.038303928958868555 0.03889567267338242 0.18678231441570342,1
-0.2963001846983559 0.1715365861068549 0.04306561729982019 -0.11078610833218383,2
-0.20663786551953048 -0.20690530588887504 -0.026503263751988908 0.13527911579770097,0
-0.1701915114980768 -0.022604672888219712 -0.03404321814340893 0.040860972583775135,0
-0.16568786505793068 -0.022458249666490848 -0.03658500451524742 0.18879500453476072,0
-0.24621818595906167 -0.3913968800653055 0.0007229035501424472 0.3781479868234365,0
-0.3065418204339245 0.03365531293990906 0.030744607283777543 -0.1642271459060048,0
