episode lengths
9
8
7
11
10
4
3
12
12
6
11
6
12
2
4
1
12
6
9
3
1
6
12
3
11
11
1
1
1
1
10
6
6
4
11
1
10
5
2
2
11
4
8
2
11
12
1
4
2
8
3
1
11
5
7
11
2
10
5
8
4
4
6
7
1
10
4
5
1
12
4
3
3
3
2
4
8
10
5
1
1
1
1
1
1
1
7
7
8
4
1
3
11
3
3
8
8
10
1
1
5
7
3
3
7
1
11
1
11
9
3
8
7
4
11
5
2
5
4
6
4
1
2
4
6
4
1
4
2
4
8
8
1
9
5
10
4
1
3
5
4
1
9
4
5
1
4
4
10
2
6
11
3
6
1
11
3
7
8
9
6
11
6
4
11
1
7
10
5
8
3
1
11
11
12
1
1
5
8
5
4
2
3
