episode lengths
4
11
9
11
4
3
9
12
11
4
1
8
12
5
10
8
4
5
6
7
1
10
11
12
1
2
1
9
4
9
1
7
4
10
8
11
10
7
8
5
2
11
4
10
2
4
6
11
12
3
7
12
11
4
3
5
10
12
5
6
7
1
11
2
4
6
5
4
1
4
3
11
5
7
4
1
1
5
2
5
8
2
7
12
9
11
11
11
5
4
7
12
8
7
11
2
4
10
4
11
7
6
2
3
3
4
4
11
11
4
4
11
3
1
2
4
4
8
3
5
1
4
11
11
10
7
10
2
5
11
2
4
3
5
2
6
3
7
9
4
11
12
2
12
7
2
5
10
1
9
9
11
9
3
9
10
2
